13-3444 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320370000
13-3432 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320340000
13-3428 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320330000
13-3390 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320240000
13-3358 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320160000
13-3362 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320170000
13-3340 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320110000
13-3326 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320080000
13-3324 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320070000
13-3310 HOOKUPU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320040000
13-3396 HOOKUPU STREET,"TMK: 1-3-032:025, Bldg Permit #BH2014-00559, Completed 05/05/2015."
13-3315 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320870000
13-3329 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320830000
13-3343 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320790000
13-3405 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320640000
13-3415 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320620000
13-3423 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320600000
13-3425 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320590000
13-3459 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320510000
13-3471 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320480000
13-3475 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320470000
13-3481 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130320450000
13-3495 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130230590000
13-3501 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130230590000
13-3523 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130230550000
13-3561 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130230460000
13-3537 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130230510000
13-3551 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130230480000
13-3554 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220160000
13-3548 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220140000
13-3544 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220130000
13-3526 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220090000
13-3522 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220080000
13-3504 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220040000
13-3480 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330460000
13-3476 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330450000
13-3466 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330430000
13-3458 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330410000
13-3454 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330400000
13-3438 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330360000
13-3432 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330340000
13-3352 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330140000
13-3346 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330130000
13-3378 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330210000
13-3362 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330170000
13-3322 MAKAMAE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330070000
13-3347 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330880000
13-3353 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330870000
13-3361 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330850000
13-3369 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330830000
13-3377 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330810000
13-3381 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330800000
13-3429 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330680000
13-3441 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330650000
13-3445 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330640000
13-3469 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330580000
13-3481 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330550000
13-3491 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330530000
13-3505 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130330500000
13-3543 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220560000
13-3557 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220530000
13-3563 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220510000
13-3577 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220480000
13-3591 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130220450000
13-3580 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130210180000
13-3574 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130210160000
13-3556 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130210120000
13-3504 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340510000
13-3486 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340470000
13-3482 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340460000
13-3444 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340370000
13-3434 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340340000
13-3422 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340310000
13-3410 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340280000
13-3402 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340260000
13-3390 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340230000
13-3366 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340170000
13-3354 LUANA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340140000
13-3465 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340690000
13-3475 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340660000
13-3495 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340610000
13-3511 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340570000
13-3485 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130340640000
13-3577 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130210530000
13-3598 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130200160000
13-3592 NOHEA STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130200150000
13-3587 KUPONO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130200410000
13-3593 KUPONO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130200400000
13-3592 KUPONO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130190250000
13-3579 MOKU STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130190370000
14-1115 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900010000
14-1107 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900020000
14-1101 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900030000
14-1085 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900050000
14-1079 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900060000
14-1057 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900110000
14-1051 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900120000
14-1037 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900130000
14-905 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=140900260000
13-861 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450010000
13-839 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450330000
13-834 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460780000
13-808 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460830000
13-802 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460840000
13-790 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460860000
13-784 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460870000
13-774 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460890000
13-760 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130461010000
13-763 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080190000
13-721 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080290000
13-711 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080610000
13-715 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080630000
13-677 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080450000
13-653 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080580000
13-635 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080320000
13-640 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080530000
13-719 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080650000
13-733 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080400000
13-763 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080190000
13-683 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080440000
13-685 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080430000
13-651 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080570000
13-649 POHOIKI ROAD,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130080560000
13-689 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450340000
13-658 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450110000
13-648 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450090000
13-667 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450220000
13-661 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450230000
13-657 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450240000
13-636 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450070000
13-641 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450250000
13-631 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450270000
13-622 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450040000
13-617 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450300000
13-613 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130450310000
13-588 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460060000
13-587 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460760000
13-563 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460740000
13-555 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460720000
13-556 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460130000
13-540 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460160000
13-529 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460480000
13-521 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460470000
13-510 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460220000
13-471 HINALO STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460930000
13-3966 LAUONE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460710000
13-3970 LAUONE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460700000
13-3974 LAUONE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460690000
13-3992 LAUONE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460640000
13-3996 LAUONE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460630000
13-4005 LAUONE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460300000
13-4002 LAUONE STREET,http://qpublic9.qpublic.net/hi_hawaii_display.php?county=hi_hawaii&KEY=130460620000
